,Year,Album Names,Album Type,Record Label(s),Song Name,Medley,Artist(s),Composer(s),Lyricist(s),Adapted from,Originally Sang by,Movie,Movie Role,Lyrics,Source
114,1983,最佳拍檔之大顯神通,Full,寶麗多,Pretty Woman,,許冠傑,Roy Orbison;Bill Dees,許冠傑,,,,,"PRETTY WOMAN 俾足一百分，
PRETTY WOMAN 呢種款邊處搵，
PRETTY WOMAN 佢Ｔ恤短褲貼實個身，我打雀咁眼，夾肉緊。

PRETTY WOMAN 幾大都要跟，
PRETTY WOMAN 我好比鬼上身，
PRETTY WOMAN 妳孤單一個怕未結婚，
小生今年也未結婚(啱啱好囉！)。

PRETTY WOMAN 香噴噴，
PRETTY WOMAN 我手震震，
口乾心跳，我實在情難自禁，
喂，PRETTY WOMAN 你請等等，
PRETTY WOMAN 我小姓尹，
瀟灑英俊我哋直頭合襯。
跟妳遇上我真夠運，
可否約定妳，去新界食龍躉？

PRETTY WOMAN 佢終於肯轉身，
PRETTY WOMAN 我即刻抽晒筋，
PRETTY WOMAN 佢蚊雞歪嘴個鼻崩，
一碌起雙眼似林亞珍！唉衰運！
點解會跟正個鬼驅人？
實在佢正面要倒扣廿分，
呢一趟捉錯咗用神，破壞氣氛！
唉，認真破壞氣氛！
唉~~今次黑過黑面神，
Oh~~ PRETTY WOMAN。",KKBOX.com
115,1983,最佳拍檔之大顯神通,Full,寶麗多,泡影,,許冠傑,梁樂聲,鄭國江,,,,,"似火的熱情 似水的柔情
早化輕煙淡然逝去
你的倩影 留住那溫馨

每點小事情 也勾起前情
從前甜蜜永留在腦
無奈情盡變 喚你不再應

心中苦解不開 祗得信命數有前定
無緣難得久永 過去幾多柔情蜜意
早經散去像泡影 今宵盡馨

往昔的熱情 巳消失無形
綿綿情話巳難復聽
唯願尋夢去 共你相照應

每點小事情 也勾起前情
從前甜蜜永留在腦
無奈情盡變 喚你不再應

心中苦解不開 祗得信命數有前定
無緣難得久永 過去幾多柔情蜜意
早經散去像泡影 今宵盡馨

往昔的熱情 巳消失無形
綿綿情話巳難復聽
唯願尋夢去 共你相照應

綿綿情話巳難復聽 唯願尋夢去
共你相照應 共你相照應",KKBOX.com
116,1983,最佳拍檔之大顯神通,Full,寶麗多,瑪莉！我好鍾意您！,,許冠傑,Tony Romeo,許冠傑,,,,,"打開我本日記 由前頭讀落尾
無時唔提及妳
次次喫飯嫌魚腥雞冇味
運動又冇心機 時時圍住唱機
首首歌都點俾妳

數理化唔願理 頻頻留堂罰企
見妳放學擒擒青仆崩個鼻
但係重笑咪咪 黐黐地由妳起

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

依家我襟住被 仍然懷念著妳
每晚兩點搭四
我會發夢全海灘得我地
踏住浪跳飛機 手拖手食個梨

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

我要幾大幾大追到妳 決意厚面皮
日日夜夜搏命纏妳
一於死NGAI死LUR三覆被
冇晒法就賴死

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

打開我本日記 由前頭讀落尾
無時唔提及妳
次次喫飯嫌魚腥雞冇味
運動又冇心機 時時圍住唱機
首首歌都點俾妳

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳
妳妳妳 莫逃避

瑪莉 我好鐘意妳
妳妳妳 要有心理預備
因為我決心追瘦妳",KKBOX.com
117,1983,最佳拍檔之大顯神通,Full,寶麗多,愛韻,,許冠傑,Bodie Chandler;Edward Mcknedry,許冠傑,My First Day Alone,,,,"跟您心意合襯 海邊看黃昏
春色醉人三月份 山坡一片綠茵
心中興奮萬分

給您一個熱吻 感激您情深
今天兩人多幸運 手牽手齊共哼
這一首愛韻

彼此愛得真 彼此信任
雖不見面時亦放心
對前途充滿信心 雙方答允
今生永不分

轉眼天巳漸暗 隱隱見漁燈
從海吹過涼風陣陣 風聲仿也在哼
這一首愛韻

彼此愛得真 彼此信任
雖不見面時亦放心
對前途充滿信心 雙方答允
今生永不分

轉眼天巳漸暗 隱隱見漁燈
從海吹過涼風陣陣 風聲仿也在哼
這一首愛韻",KKBOX.com
118,1983,最佳拍檔之大顯神通,Full,寶麗多,自從您一去,,許冠傑,許冠傑,許冠傑,,,,,"殘葉滿山一堆堆 秋風正呼呼吹
我在冷風中從未感身處在風裏
自從妳一去 我天天都到這裏
對景追憶往日 共妳此處常聚

從沒有的空虛 驅不散的空虛
隨著每一天逐漸鬱結在心裏
自從妳一去 覺得天天都不對
對身邊一切事 都不感興趣

舊夢已化水 自妳匆匆一去
以往那繽紛就瞬時消失去
昨天的我 似無愁無畏懼
未知今天 會為情落了淚

甜蜜往事不堪追 空添嘆息唏噓
緣份已結束 就讓它消逝如飛絮
自從妳一去 我的心都已經碎
每點歡欣快樂 已經跟妳逝去

（）

從沒有的空虛 驅不散的空虛
隨著每一天逐漸鬱結在心裏
自從妳一去 覺得天天都不對
對身邊一切事 都不感興趣

舊夢已化水 自妳匆匆一去
以往那繽紛就瞬時消失去
昨天的我 似無愁無畏懼
未知今天 會為情落了淚

甜蜜往事不堪追 空添嘆息唏噓
緣份已結束 就讓它消逝如飛絮
自從妳一去 我的心都已經碎
每點歡欣快樂 已經跟妳逝去",KKBOX.com
119,1983,新的開始,Full,康藝成音,新的開始,,許冠傑,許冠傑,許冠傑,,,,,"我 從前是大意 當得好本事 全沒見識都不知
我 然後漸會意 往昔許多不是 期望有新的開始

曾經 犯過的錯誤百千次
明白到做人確不易 那麼花心思
如今 是我改變後的心智
重面對未來每一事 會有新的法子 尋求新的意思

來 重頭讓我試 再寫新的一頁 齊踏上新的開始
准我做多次 做多次(來 重頭讓我試)
做多次(再寫新的一頁) 有新的開始(齊踏上新的開始)

曾經 犯過的錯誤百千次
明白到做人確不易 那麼花心思
如今 是我改變後的心智
重面對未來每一事 會有新的法子 尋求新的意思

來 重頭讓我試 再寫新的一頁 齊踏上新的開始
准我做多次 做多次(來 重頭讓我試)
做多次(再寫新的一頁) 有新的開始(齊踏上新的開始)

來 憑著毅力意志 有新的啟示 愚昧閉塞可終止

來 重頭讓我試 再寫新的一頁 齊踏上新的開始
准我做多次 做多次(來 重頭讓我試)
做多次(再寫新的一頁) 有新的開始(齊踏上新的開始)

做多次 做多次(來 重頭讓我試)
做多次(再寫新的一頁) 有新的開始(齊踏上新的開始)

做多次 做多次(來 重頭讓我試)
做多次(再寫新的一頁) 有新的開始(齊踏上新的開始)",mojim.com
120,1983,新的開始,Full,康藝成音,偷心的人,,許冠傑,許冠傑,許冠傑,,,最佳拍檔女皇密令,主題曲,"(偷心的人)
(偷心的人)

偷心的人 當心她這個偷心的人
明艷照人 無限美感 令您心動難禁
夜裏困擾您夢魂

怎麼可能 捨得她這個偷心的人
無奈眼神 含淚滿眶 令您產下憐憫
為滿足她的心願凡事都答允

博取她的歡心 為何時常令妳費神
皆因她的一切假或真 動盡腦筋 仍然不可分

盡了所能 始終擺不脫偷心的人
情是醉人 焚著你身 是那火熱長吻
在那甜夢裏甘願長被她軟禁
她經已把你俘虜 偷走了您的心

怎麼可能 捨得她這個偷心的人
無奈眼神 含淚滿眶 令您產下憐憫
為滿足她的心願凡事都答允

博取她的歡心 為何時常令妳費神
皆因她的一切假或真 動盡腦筋 仍然不可分

盡了所能 始終擺不脫偷心的人
情是醉人 焚著你身 是那火熱長吻(火熱長吻)
在那甜夢裏 甘願長被她軟禁
她經已把你俘虜 偷走了您的心

(偷心的人)
(偷心的人)

(偷心的人)
(偷心的人)",mojim.com
121,1983,新的開始,Full,康藝成音,時光倒流,,許冠傑,許冠傑,許冠傑,,,,,"但願 時光可倒流 流到當初相識你那段時候
你回眸 傳暖流 時間像怎麼多都不夠

但願 時光可倒流 流到當初喜歡你那段時候
手牽手 心心相扣 喁喁細語跟你柔情萬縷

流回往日甜夢裏 鮮花歌舞共美酒 幾許歡笑忘盡困憂
流回多少個深秋 海鷗飛處共泛舟 只想跟你情共永久

但是 時光不倒流 如何面對這一刻跟你告別時候
這段情 來到盡頭 從前愛意此際已難復有

但願 時光可倒流 流到當初喜歡你那段時候
手牽手 心心相扣 喁喁細語跟你柔情萬縷

流回往日甜夢裏 鮮花歌舞共美酒 幾許歡笑忘盡困憂
流回多少個深秋 海鷗飛處共泛舟 只想跟你情共永久

但是 時光不倒流 延長下去只加深苦痛更是難受
可否 還我自由 饒恕我這個舊朋友
轉身走 毋再逗留 忘記我這個舊朋友",mojim.com
122,1983,新的開始,Full,康藝成音,氹氹轉,,許冠傑,許冠傑,許冠傑,,,,,"六嬸，三太公，大眾開枱啦面似蓮蓉。
又放工，打餐懵，圍埋砌幾圈論呀論英雄，誰是大英雄(大英雄)
落手三隻東，度到啱三叫二五六筒，(食呀)
截正糊，真陰功，騰騰震嬲到面呀面都紅。
上下家，搏曬懵，依牙鬆槓斬眉斬眼打籠通，
係咁鬆，正衰公，難為氹仔會浸呀浸蛟龍。
亂咁爭，真勢兇，學到足關帝座鎮華容，
恨滿胸，裹蒸粽，嗡嗡貢好似大呀大燈籠。
大相公，小相公，遇老千章法亂曬大龍，
食詐餬，包出沖，氹氹轉好似大呀大灰熊。
執左位，起過風，移燈換櫈洗手食煙熨櫃桶，
轉下運，確唔同，連隨喫幾舖我露呀露歡容。
混一色，碰七筒，一簡白板發財做眼槓紅中，
六八筒，叫卡窿，原來咁橋佢係呀係七筒。
掘尾籠，起勢攻，大四喜揸曬南北西東，
做牌，講天聰，頻頻滿餬我做呀做英雄，時勢做英雄(大英雄)。",KKBOX.com
123,1983,新的開始,Full,康藝成音,父親的鋼琴,,許冠傑,周啟生,許冠傑,,,,,"夜已深 回憶起當天九歲快樂誕辰
父親 時時都有許多方法 逗我開心
打開那度大門 是座漂亮鋼琴
他把我抱在懷 段話長留在我心

成為好歌星 全靠毅力 非關僥倖
今天起 你要天天唱著彈著琴
憑歌曲令人快樂 當作己任
以歌曲照亮著人生 的悲哀與黑暗

夜更深 回憶起他因工作抱著病遠行
父親 遲遲都不忍通知我 令我擔心
當天放學回來 又正預備練琴
方知老父臨行 琴前留下錄音

成為好歌星 全靠毅力 非關僥倖
休傷悲 你要天天唱著彈著琴
憑歌曲令人快樂 當作己任
以歌曲照亮著人生 的悲哀與黑暗

父親 如今我玩著這心愛舊鋼琴
父親 如果你可知一切定會開心
今天我在樂壇 亦算是名人
可惜我並未能 盡報你大恩

成為好歌星 全靠毅力 非關僥倖
今天的我 天天唱著彈著琴
憑歌曲令人快樂 當作己任
以歌曲跟知音者接近
以歌曲開解抑鬱怨恨
以歌曲追憶親愛的 父親
(父親 父親 父親)",mojim.com
124,1983,新的開始,Full,康藝成音,木屋區,,許冠傑,Scott Davis,許冠傑,In the Ghetto,Elvis Presley,,,"滿天風雨 貧窮木屋區 某一角裏
家中有個蘇蝦仔剛剛已誕生
母親不興奮 孩兒父親已 棄妻遠去
家中已七口多了他怎會夠分

學校教育那會有 哪個去教他 怎去做人
怎可使他 守己安份
物慾滿是引誘 如何避免識錯了壞人
即使天天也教訓 始終都擔心

迅速光陰過 從前木屋區 個蘇蝦仔
一轉眼已變大人他不聽母親 (不聽母親)
唔願做窮人 群埋大檔裏 那班賭鬼
一朝到晚四處胡混酒氣滿身
(酒氣滿身)(酒氣滿身)(酒氣滿身)

到了有次老友教他去揸槍打劫銀行
警鐘一響 警察已到 一息間 槍戰發生

母親像淚人 人群望向那 破衣老婦
手緊抱他的屍體它鮮血滿身 (鮮血滿身)
這一刻出殯 同時木屋區某一角裏
家中有個蘇蝦仔他 宣佈誕生
(宣佈誕生)(宣佈誕生)(宣佈誕生)(宣佈誕生)",mojim.com
125,1983,新的開始,Full,康藝成音,洋紫荊,,許冠傑,許冠傑,許冠傑,,,,,"霓虹燈光 購物天堂 自由都市 百業繁旺
捕魚小島 遍歷風浪 在地球一小角 卻負名望
在東方 有粒珍珠閃閃發光
外地人都嚮往要看看 這獨特社會香港
在香港 你我的家鄉香港
艷麗洋紫荊到處盛放 滿眼盡是 好風光
為未來香港 抱著希望 共謀方法 使它永安
路仍康莊 那用驚惶 望齊心一致 再破萬重浪
在東方 有粒珍珠閃閃發光
為未來香港再努力幹 不斷地發展使它更光
互相幫 困境風波一起去擋
讓洋紫荊永遠盛放 永遠是原狀 香港
在東方 有粒珍珠閃閃發光
為未來香港再努力幹
不斷地發展使它更光(使它更光)
互相幫 困境風波一起去擋
讓洋紫荊永遠盛放 永遠是原狀 香港
願明天香港 也是天堂
定能看得見 一點曙光",KKBOX.com
126,1983,新的開始,Full,康藝成音,愉快的旅程,,許冠傑,許冠傑,許冠傑,,,,,"騎著馬 正想要開始開始一個 愉快的旅程
邀請你陪伴我 倆家去Happy Happy一下 欣賞那好風景
期望你即刻一口答應 讓我給你保證 途上我倆定高高興興
休再猶豫未決 看那紅日已升 一息間已是黎明

騎著馬 我跟你gig gok gig gok奔向 愉快的旅程
天空有群大鳥 趁高興gwee gwak gwee gwak歌唱 一曲愛的呼聲
迎面那春風吹得夠勁 白馬施展本領 齊越過壯麗高山峻嶺
一起去尋覓那 桃源夢境 心中滿是豪情

清溪水裏 可把一切苦惱 盡情洗清 (盡情洗清)
幽谷深處 把採得野果也 全部吃清 (全部吃清)

良夜裏 我跟你海邊海邊一角 著個火露營
拿起隻琴和唱 阿Lam阿小鳳小鳳嗰隻 星光的背影
明月那光輝可帶領 踏上荒山小徑 沿路有故事講給你聽
偷偷看叢林夜鳥 對對明亮眼睛 身邊飛舞是流螢

清溪水裏 可把一切苦惱 盡情洗清 (盡情洗清)
幽谷深處 把採得野果也 全部吃清 (全部吃清)

期望你 永久也珍惜珍惜這次 愉快的旅程
還望你 會謹記清溪清溪水裏 倆家一對倒影
如若有一天可再見 願你都會高興 陪伴我再度攀山過嶺
此刻要辭別你 看那紅日已升 我必須繼續行程
到處高歌愛共和平 到處高歌愛共和平",mojim.com
127,1983,新的開始,Full,康藝成音,這雙手,,許冠傑,許冠傑,林振強,,,,,"錢沒有 洋樓沒有 沒有跟班跟我走
窮是我 平凡是我 伴我渡日是我兩手
這雙手 雖滿鋪泥土 粗粗欠清秀
卻對你 獻上我的所有 目前及以後

求讓我 祈求讓我 讓我一生牽你手
長路裏 悠長路裏 若你倦便搭我手
這雙手 不怕多勞苦 粗中帶點幼
永遠會 替你擋開風雨 逆來代你受

蚊兒針你時 一手幫你拍走
風兒吹你時 雙手溫暖你手
為你願抬床抬櫃挽手揪(挽手揪 挽手揪)
拿鞋拿襪遞雨褸(遞雨褸 遞雨褸)
請接受 請接受 這一雙手

錢沒有 洋樓沒有 沒有跟班跟我走
窮是我 平凡是我 伴我渡日是我兩手
這雙手 雖滿鋪泥土 粗粗欠清秀
卻對你 獻上我的所有 目前及以後

求讓我 祈求讓我 讓我一生牽你手
長路裏 悠長路裏 若你倦便搭我手
這雙手 不怕多勞苦 粗中帶點幼
永遠會 替你擋開風雨 逆來代你受

蚊兒針你時 一手幫你拍走
風兒吹你時 雙手溫暖你手
為你願抬床抬櫃挽手揪(挽手揪 挽手揪)
拿鞋拿襪遞雨褸(遞雨褸 遞雨褸)
請接受 請接受 這一雙手

蚊兒針你時 一手幫你拍走
風兒吹你時 雙手溫暖你手
為你願抬床抬櫃挽手揪(挽手揪 挽手揪)
拿鞋拿襪遞雨褸(遞雨褸 遞雨褸)
請接受 請接受 這一雙手",mojim.com
128,1983,新的開始,Full,康藝成音,眼前人,,許冠傑,許冠傑,向雪懷,,,,,"明知風雨快來臨難抑心裏的恐懼
情緒為你起波動你卻置若罔聞
明知補救已無能還想一線的僥倖
惟怕若你一表白我會被情自困

曾經不顧向前行無人可改變我
你令我感覺到身邊有你便放心
如今這個眼前人完全都不似你
更令我感覺到真的對我已分心

離開可以怪誰人何必刻意的追問
能夠做到都遷就挽救這度裂痕
從今失去了平衡留低一片的空白
難過是心中失落怕眼淚難自禁


難抑心裏的恐懼
情緒為你起波動







p",mojim.com
129,1983,新的開始,Full,康藝成音,風中趕路人,,許冠傑,許冠傑,林振強,,,,,"(Ah ya ya ya ya) (Ah ya ya ya ya)
(Ah ya ya ya ya) (Ah ya ya ya ya)

披一身星塵 漆黑中起行 不管北風經已近
看過你的信後 發覺你不快樂 信裏彷彿有淚印
雖分手多年 都匆匆起行 越萬里路來伴你
我愛你仍深 雖知身與心 你已交予別人

事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍望你讓我 托著你面替你抹乾 眼角淚痕

披一身風塵 倦極亦繼續行 呼呼風聲急掃近
似笑我多麼笨 與你已經分別 卻要關心你淚印
風始終不明 風中癡心人 是沒法忘掉你
我愛你仍深 不管身與心 你已交予別人

事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍為你著緊 這是對或無窮愚笨 都不打緊

事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍望你讓我 托著你面替你抹乾 眼角淚痕

事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍為你著緊 這是對或無窮愚笨 都不打緊

(Ah ya ya ya ya) (Ah ya ya ya ya)
(Ah ya ya ya ya) (Ah ya ya ya ya)",mojim.com
